pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-13821,Na2MnO4,Na2MnO4,bulk,dft_3d,Mn-Na-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mn;Na;O,2,0.5,False,True,True,186,,6,False,178.0,-1.7156900000000002,-1.7156900000000002,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.0027932960893855,248,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-45175,LiCr2O4,LiCr2O4,bulk,dft_3d,Cr-Li-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Cr;Li;O,2,0.5,False,True,True,186,,6,False,178.0,-2.19062,-2.19062,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.0027932960893855,249,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-34634,Li2CO3,Li2CO3,bulk,dft_3d,C-Li-O,oxide,oxide,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,C;Li;O,2,0.5,False,True,True,193,,6,False,185.0,-1.97957,-1.97957,0.0488,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002688172043011,250,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-108825,MnInO3,MnInO3,bulk,dft_3d,In-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,In;Mn;O,2,0.5,False,True,True,194,,6,False,186.0,-1.7573800000000002,-1.7573800000000002,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,251,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-143604,CaMnO3,CaMnO3,bulk,dft_3d,Ca-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ca;Mn;O,2,0.5,False,True,True,194,,6,False,186.0,-2.4388,-2.4388,0.0955,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,252,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-59257,BaMnO3,BaMnO3,bulk,dft_3d,Ba-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;Mn;O,2,0.5,False,True,True,194,,6,False,186.0,-2.4648,-2.4648,0.0212,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,253,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-59587,YMnO3,YMnO3,bulk,dft_3d,Mn-O-Y,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Y,2,0.5,False,True,True,194,,6,False,186.0,-2.85026,-2.85026,0.0375,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,254,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-120570,BaCoO3,BaCoO3,bulk,dft_3d,Ba-Co-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;Co;O,2,0.5,False,True,True,194,,6,False,186.0,-2.04782,-2.04782,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,255,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10839,YMnO3,YMnO3,bulk,dft_3d,Mn-O-Y,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Y,2,0.5,False,True,True,194,,6,False,186.0,-2.85025,-2.85025,0.0375,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,256,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-144167,SrMnO3,SrMnO3,bulk,dft_3d,Mn-O-Sr,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Sr,2,0.5,False,True,True,194,,6,False,186.0,-2.51785,-2.51785,0.0056,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,257,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-111709,SrMnO3,SrMnO3,bulk,dft_3d,Mn-O-Sr,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Sr,2,0.5,False,True,True,194,,6,False,186.0,-2.49976,-2.49976,0.023700000000000002,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,258,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11794,BaMnO3,BaMnO3,bulk,dft_3d,Ba-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;Mn;O,2,0.5,False,True,True,194,,6,False,186.0,-2.46098,-2.46098,0.025,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,259,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-102434,MnGaO3,MnGaO3,bulk,dft_3d,Ga-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ga;Mn;O,2,0.5,False,True,True,194,,6,False,186.0,-1.80749,-1.80749,0.077,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,260,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-88404,SrMnO3,SrMnO3,bulk,dft_3d,Mn-O-Sr,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Sr,2,0.5,False,True,True,194,,6,False,186.0,-2.50281,-2.50281,0.0207,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,261,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-23186,BaCoO3,BaCoO3,bulk,dft_3d,Ba-Co-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;Co;O,2,0.5,False,True,True,194,,6,False,186.0,-2.01238,-2.01238,0.0354,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002673796791444,262,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-52528,LiSbO3,LiSbO3,bulk,dft_3d,Li-O-Sb,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Li;O;Sb,2,0.5,False,True,True,198,,7,False,190.0,-1.75027,-1.75027,0.07880000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00261780104712,263,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-92369,MnPbO3,MnPbO3,bulk,dft_3d,Mn-O-Pb,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Mn;O;Pb,2,0.5,False,True,True,221,,7,False,213.0,-1.55105,-1.55105,0.053500000000000006,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,264,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-103147,PrCoO3,PrCoO3,bulk,dft_3d,Co-O-Pr,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;O;Pr,2,0.5,False,True,True,221,,7,False,213.0,-2.35761,-2.35761,0.0687,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,265,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-110314,SrCoO3,SrCoO3,bulk,dft_3d,Co-O-Sr,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;O;Sr,2,0.5,False,True,True,221,,7,False,213.0,-1.9600300000000002,-1.9600300000000002,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,266,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-93222,LaCoO3,LaCoO3,bulk,dft_3d,Co-La-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;La;O,2,0.5,False,True,True,221,,7,False,213.0,-2.45376,-2.45376,0.0497,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,267,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-8615,SmCoO3,SmCoO3,bulk,dft_3d,Co-O-Sm,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;O;Sm,2,0.5,False,True,True,221,,7,False,213.0,-2.34031,-2.34031,0.1322,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,268,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-42094,LiTcO3,LiTcO3,bulk,dft_3d,Li-O-Tc,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Li;O;Tc,2,0.5,False,True,True,221,,7,False,213.0,-1.73466,-1.73466,0.0097,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,269,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-36644,CaMnO3,CaMnO3,bulk,dft_3d,Ca-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Ca;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.44153,-2.44153,0.09280000000000001,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,270,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-92610,MnPbO3,MnPbO3,bulk,dft_3d,Mn-O-Pb,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Mn;O;Pb,2,0.5,False,True,True,221,,7,False,213.0,-1.55084,-1.55084,0.053700000000000005,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,271,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-99800,LiPaO3,LiPaO3,bulk,dft_3d,Li-O-Pa,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Li;O;Pa,2,0.5,False,True,True,221,,7,False,213.0,-3.10015,-3.10015,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,272,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-107394,AcMnO3,AcMnO3,bulk,dft_3d,Ac-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Ac;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.87296,-2.87296,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,273,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-8610,NdCoO3,NdCoO3,bulk,dft_3d,Co-Nd-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;Nd;O,2,0.5,False,True,True,221,,7,False,213.0,-2.35437,-2.35437,0.09240000000000001,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,274,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-101256,LaCoO3,LaCoO3,bulk,dft_3d,Co-La-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;La;O,2,0.5,False,True,True,221,,7,False,213.0,-2.47339,-2.47339,0.03,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,275,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-36643,SrMnO3,SrMnO3,bulk,dft_3d,Mn-O-Sr,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Mn;O;Sr,2,0.5,False,True,True,221,,7,False,213.0,-2.47129,-2.47129,0.0522,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,276,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-8611,PrCoO3,PrCoO3,bulk,dft_3d,Co-O-Pr,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;O;Pr,2,0.5,False,True,True,221,,7,False,213.0,-2.35761,-2.35761,0.0687,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,277,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-92598,LaMnO3,LaMnO3,bulk,dft_3d,La-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,La;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.83404,-2.83404,0.0551,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,278,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-107088,LaMnO3,LaMnO3,bulk,dft_3d,La-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,La;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.8547700000000003,-2.8547700000000003,0.034300000000000004,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,279,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-108960,NdCoO3,NdCoO3,bulk,dft_3d,Co-Nd-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;Nd;O,2,0.5,False,True,True,221,,7,False,213.0,-2.36821,-2.36821,0.0785,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,280,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-92617,SrMnO3,SrMnO3,bulk,dft_3d,Mn-O-Sr,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Mn;O;Sr,2,0.5,False,True,True,221,,7,False,213.0,-2.47128,-2.47128,0.0522,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,281,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-89038,LaMnO3,LaMnO3,bulk,dft_3d,La-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,La;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.8341,-2.8341,0.055,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,282,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-116753,LaMnO3,LaMnO3,bulk,dft_3d,La-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,La;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.8545700000000003,-2.8545700000000003,0.0345,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,283,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-92394,SrCoO3,SrCoO3,bulk,dft_3d,Co-O-Sr,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Co;O;Sr,2,0.5,False,True,True,221,,7,False,213.0,-1.94336,-1.94336,0.0167,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,284,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-157004,CeMnO3,CeMnO3,bulk,dft_3d,Ce-Mn-O,oxide,oxide,ABO3,perovskite_like,ideal_cubic_perovskite,0.82,False,False,False,Ce;Mn;O,2,0.5,False,True,True,221,,7,False,213.0,-2.71095,-2.71095,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002336448598131,285,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-1360,Li2O,Li2O,bulk,dft_3d,Li-O,oxide,oxide,AB2,fluorite_related,cubic_fluorite,0.84,False,False,False,Li;O,2,0.5,False,True,True,225,,7,False,217.0,-2.04833,-2.04833,0.039900000000000005,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002293577981652,286,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-117402,NaMn2O4,NaMn2O4,bulk,dft_3d,Mn-Na-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;Na;O,2,0.5,False,True,True,227,,7,False,219.0,-1.87186,-1.87186,0.022500000000000003,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,287,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-85621,MnV2O4,MnV2O4,bulk,dft_3d,Mn-O-V,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;O;V,2,0.5,False,True,True,227,,7,False,219.0,-2.16088,-2.16088,0.054700000000000006,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,288,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-141592,Co2HgO4,Co2HgO4,bulk,dft_3d,Co-Hg-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Co;Hg;O,2,0.5,False,True,True,227,,7,False,219.0,-0.90656,-0.90656,0.0079,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,289,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46384,Ta2Mn2O7,Ta2Mn2O7,bulk,dft_3d,Mn-O-Ta,oxide,oxide,A2B2O7,pyrochlore_like,cubic_pyrochlore,0.86,False,False,False,Mn;O;Ta,2,0.5,False,True,True,227,,7,False,219.0,-2.38788,-2.38788,0.0844,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,290,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-85483,Mn2NiO4,Mn2NiO4,bulk,dft_3d,Mn-Ni-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;Ni;O,2,0.5,False,True,True,227,,7,False,219.0,-1.54542,-1.54542,0.015,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,291,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-43026,MnAl2O4,MnAl2O4,bulk,dft_3d,Al-Mn-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Al;Mn;O,2,0.5,False,True,True,227,,7,False,219.0,-2.7919300000000002,-2.7919300000000002,0.007200000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,292,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46381,Tm2Mn2O7,Tm2Mn2O7,bulk,dft_3d,Mn-O-Tm,oxide,oxide,A2B2O7,pyrochlore_like,cubic_pyrochlore,0.86,False,False,False,Mn;O;Tm,2,0.5,False,True,True,227,,7,False,219.0,-2.86784,-2.86784,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,293,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-45077,Lu2Co2O7,Lu2Co2O7,bulk,dft_3d,Co-Lu-O,oxide,oxide,A2B2O7,pyrochlore_like,cubic_pyrochlore,0.86,False,False,False,Co;Lu;O,2,0.5,False,True,True,227,,7,False,219.0,-2.41857,-2.41857,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,294,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-52121,Mn2NiO4,Mn2NiO4,bulk,dft_3d,Mn-Ni-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;Ni;O,2,0.5,False,True,True,227,,7,False,219.0,-1.54519,-1.54519,0.0152,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,295,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-55419,Er2Mn2O7,Er2Mn2O7,bulk,dft_3d,Er-Mn-O,oxide,oxide,A2B2O7,pyrochlore_like,cubic_pyrochlore,0.86,False,False,False,Er;Mn;O,2,0.5,False,True,True,227,,7,False,219.0,-2.85407,-2.85407,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,296,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12615,Cr2CoO4,Cr2CoO4,bulk,dft_3d,Co-Cr-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Co;Cr;O,2,0.5,False,True,True,227,,7,False,219.0,-1.52356,-1.52356,0.2877,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,297,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-34181,Mn2NiO4,Mn2NiO4,bulk,dft_3d,Mn-Ni-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;Ni;O,2,0.5,False,True,True,227,,7,False,219.0,-1.54519,-1.54519,0.0152,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,298,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-59595,LiV2O4,LiV2O4,bulk,dft_3d,Li-O-V,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Li;O;V,2,0.5,False,True,True,227,,7,False,219.0,-2.51423,-2.51423,0.0258,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,299,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-132891,Co3O4,Co3O4,bulk,dft_3d,Co-O,oxide,oxide,AB2O4,spinel_like,cubic_mixed_valence_or_inverse_spinel,0.86,False,False,False,Co;O,2,0.5,False,True,True,227,,7,False,219.0,-1.09591,-1.09591,0.0128,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,300,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-56656,Ti2MnO4,Ti2MnO4,bulk,dft_3d,Mn-O-Ti,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;O;Ti,2,0.5,False,True,True,227,,7,False,219.0,-2.66396,-2.66396,0.1331,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,301,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-146536,Co2NiO4,Co2NiO4,bulk,dft_3d,Co-Ni-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Co;Ni;O,2,0.5,False,True,True,227,,7,False,219.0,-1.1211200000000001,-1.1211200000000001,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,302,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-139895,Fe2CoO4,Fe2CoO4,bulk,dft_3d,Co-Fe-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Co;Fe;O,2,0.5,False,True,True,227,,7,False,219.0,-1.21677,-1.21677,0.09630000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,303,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-27266,MnCr2O4,MnCr2O4,bulk,dft_3d,Cr-Mn-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Cr;Mn;O,2,0.5,False,True,True,227,,7,False,219.0,-1.96164,-1.96164,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,304,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46366,Sm2Mn2O7,Sm2Mn2O7,bulk,dft_3d,Mn-O-Sm,oxide,oxide,A2B2O7,pyrochlore_like,cubic_pyrochlore,0.86,False,False,False,Mn;O;Sm,2,0.5,False,True,True,227,,7,False,219.0,-2.74416,-2.74416,0.0091,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,305,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-48441,NaMn2O4,NaMn2O4,bulk,dft_3d,Mn-Na-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mn;Na;O,2,0.5,False,True,True,227,,7,False,219.0,-1.85956,-1.85956,0.034800000000000005,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,306,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10945,MnO2,MnO2,bulk,dft_3d,Mn-O,oxide,oxide,AO2,fluorite_related,defect_or_ordered_fluorite_related,0.74,False,False,False,Mn;O,2,0.5,False,True,True,227,,7,False,219.0,-1.7269700000000001,-1.7269700000000001,0.078,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,307,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11520,MgMn2O4,MgMn2O4,bulk,dft_3d,Mg-Mn-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Mg;Mn;O,2,0.5,False,True,True,227,,7,False,219.0,-2.07476,-2.07476,0.0579,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,308,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-86007,Co2GeO4,Co2GeO4,bulk,dft_3d,Co-Ge-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Co;Ge;O,2,0.5,False,True,True,227,,7,False,219.0,-1.22782,-1.22782,0.0893,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,309,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-59558,Co2GeO4,Co2GeO4,bulk,dft_3d,Co-Ge-O,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Co;Ge;O,2,0.5,False,True,True,227,,7,False,219.0,-1.22789,-1.22789,0.0892,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,310,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-21076,LiTi2O4,LiTi2O4,bulk,dft_3d,Li-O-Ti,oxide,oxide,AB2O4,spinel_like,cubic_spinel,0.86,False,False,False,Li;O;Ti,2,0.5,False,True,True,227,,7,False,219.0,-3.06947,-3.06947,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,311,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46291,Tb2Mn2O7,Tb2Mn2O7,bulk,dft_3d,Mn-O-Tb,oxide,oxide,A2B2O7,pyrochlore_like,cubic_pyrochlore,0.86,False,False,False,Mn;O;Tb,2,0.5,False,True,True,227,,7,False,219.0,-2.81626,-2.81626,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,312,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-119258,Co3O4,Co3O4,bulk,dft_3d,Co-O,oxide,oxide,AB2O4,spinel_like,cubic_mixed_valence_or_inverse_spinel,0.86,False,False,False,Co;O,2,0.5,False,True,True,227,,7,False,219.0,-1.10868,-1.10868,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.002272727272727,313,known_synthesized
